Country,Code,Year,Population,LifeExp,GDPperCap,Continent_Name
Iceland,ISL,1953,151000.0,72.393,9302.0,Europe
Taiwan,TWN,1953,8565000.0,58.871,1687.0,Asia
Luxembourg,LUX,1953,302000.0,66.12100000000001,13818.0,Europe
Sri Lanka,LKA,1953,8417000.0,55.068000000000005,1512.0,Asia
Nepal,NPL,1953,8999000.0,34.49,616.0,Asia
Gabon,GAB,1953,481000.0,37.139,4342.0,Africa
Croatia,HRV,1953,3959000.0,61.526,3387.0,Europe
Albania,ALB,1953,1348000.0,55.468,1607.0,Europe
Cambodia,KHM,1953,4783000.0,40.453,570.0,Asia
Hungary,HUN,1953,9693000.0,64.376,3119.0,Europe
Sao Tome and Principe,STP,1953,58000.0,46.915,1137.0,Africa
Vietnam,VNM,1953,26646000.0,53.931999999999995,963.0,Asia
Switzerland,CHE,1953,4842000.0,69.524,10473.0,Europe
Madagascar,MDG,1953,4349000.0,36.561,1007.0,Africa
Malaysia,MYS,1953,6639000.0,55.376999999999995,2462.0,Asia
Bolivia,BOL,1953,3221000.0,39.758,1507.0,South America
Iraq,IRQ,1953,6216000.0,38.727,4495.0,Asia
South Korea,KOR,1953,20293000.0,43.703,1385.0,Asia
Mali,MLI,1953,4865000.0,27.116999999999997,1243.0,Africa
Ecuador,ECU,1953,3752000.0,48.88399999999999,2642.0,South America
Sudan,SDN,1953,6204000.0,44.828,1853.0,Africa
Honduras,HND,1953,1677000.0,42.006,2097.0,North America
Zimbabwe,ZWE,1953,3016000.0,49.886,2132.0,Africa
Botswana,BWA,1953,445000.0,45.213,1314.0,Africa
Cape Verde,CPV,1953,195000.0,47.68,1182.0,Africa
Malawi,MWI,1953,3136000.0,34.933,967.0,Africa
Cyprus,CYP,1953,513000.0,66.956,4523.0,Asia
Malta,MLT,1953,313000.0,66.285,1777.0,Europe
Sweden,SWE,1953,7176000.0,72.002,9599.0,Europe
United States,USA,1953,165910000.0,68.842,16917.0,North America
France,FRA,1953,42655000.0,67.538,7728.0,Europe
Jordan,JOR,1953,610000.0,46.92,2074.0,Asia
Cyprus,CYP,1953,513000.0,66.956,4523.0,Europe
Ireland,IRL,1953,2901000.0,67.215,5181.0,Europe
Comoros,COM,1953,170000.0,38.87,926.0,Africa
Uganda,UGA,1953,5596000.0,40.400999999999996,1159.0,Africa
Myanmar,MMR,1953,18793000.0,37.013000000000005,636.0,Asia
Burundi,BDI,1953,2449000.0,39.179,851.0,Africa
Portugal,PRT,1953,8503000.0,60.516999999999996,3117.0,Europe
Congo,COG,1953,875000.0,40.82,1249.0,Africa
Chad,TCD,1953,2636000.0,36.181,1323.0,Africa
Laos,LAO,1953,1806000.0,41.078,643.0,Asia
Benin,BEN,1953,2274000.0,33.97,1170.0,Africa
Poland,POL,1953,26260000.0,62.06,3360.0,Europe
Guinea-Bissau,GNB,1953,560000.0,35.717,574.0,Africa
Netherlands,NLD,1953,10432000.0,72.069,8308.0,Europe
Puerto Rico,PRI,1953,2182000.0,64.26,5465.0,North America
Sierra Leone,SLE,1953,2113000.0,29.008000000000003,1829.0,Africa
Hong Kong,HKG,1953,2251000.0,63.395,3914.0,Asia
Chile,CHL,1953,7016000.0,54.74100000000001,4798.0,South America
Israel,ISR,1953,1525000.0,69.007,4223.0,Asia
Mozambique,MOZ,1953,6275000.0,35.309,493.0,Africa
Zambia,ZMB,1953,2498000.0,43.467,1172.0,Africa
Egypt,EGY,1953,22028000.0,41.843999999999994,1477.0,Africa
Venezuela,VEN,1953,6226000.0,55.769,4753.0,South America
Haiti,HTI,1953,3389000.0,37.887,2633.0,North America
Togo,TGO,1953,1452000.0,35.647,952.0,Africa
Kenya,KEN,1953,6598000.0,42.742,1290.0,Africa
Cameroon,CMR,1953,4542000.0,38.713,923.0,Africa
Afghanistan,AFG,1953,8040000.0,28.851999999999997,2568.0,Asia
Belgium,BEL,1953,8779000.0,68.041,7701.0,Europe
Dominican Republic,DOM,1953,2601000.0,46.388999999999996,1764.0,North America
Costa Rica,CRI,1953,1036000.0,56.221000000000004,3509.0,North America
Lebanon,LBN,1953,1435000.0,60.693000000000005,8903.0,Asia
Pakistan,PAK,1953,39109000.0,38.055,1092.0,Asia
Mauritius,MUS,1953,537000.0,50.711000000000006,3231.0,Africa
Saint Lucia,LCA,1953,85000.0,50.833999999999996,2123.0,North America
Cote d'Ivoire,CIV,1953,2838000.0,30.476,1815.0,Africa
Yemen,YEM,1953,4838000.0,29.268,1077.0,Asia
Guinea,GIN,1953,3138000.0,33.211999999999996,1283.0,Africa
Thailand,THA,1953,22437000.0,51.028,1223.0,Asia
Denmark,DNK,1953,4380000.0,71.222,9982.0,Europe
Eswatini,SWZ,1953,291000.0,40.603,780.0,Africa
Trinidad and Tobago,TTO,1953,695000.0,58.378,5596.0,North America
Indonesia,IDN,1953,73821000.0,42.107,1330.0,Asia
China,CHN,1953,593366016.0,44.123000000000005,1098.0,Asia
Burkina Faso,BFA,1953,4413000.0,31.184,1438.0,Africa
Mauritania,MRT,1953,700000.0,39.859,836.0,Africa
Paraguay,PRY,1953,1591000.0,62.718,1168.0,South America
Nicaragua,NIC,1953,1415000.0,42.614,2001.0,North America
Barbados,BRB,1953,223000.0,56.468999999999994,5133.0,North America
Philippines,PHL,1953,20670000.0,56.911,1508.0,Asia
Gambia,GMB,1953,318000.0,30.403000000000002,1881.0,Africa
Slovenia,SVN,1953,1503000.0,65.907,3785.0,Europe
Finland,FIN,1953,4144000.0,66.657,5968.0,Europe
Oman,OMN,1953,477000.0,36.525,1478.0,Asia
Lesotho,LSO,1953,741000.0,45.288999999999994,431.0,Africa
Mexico,MEX,1953,30469000.0,51.248000000000005,2679.0,North America
Jamaica,JAM,1953,1496000.0,60.156000000000006,2702.0,North America
New Zealand,NZL,1953,2040000.0,69.89399999999999,10854.0,Oceania
Tunisia,TUN,1953,3838000.0,38.922,1806.0,Africa
Romania,ROU,1953,17006000.0,61.066,1324.0,Europe
Dominica,DMA,1953,53000.0,55.521,2628.0,North America
Libya,LBY,1953,1188000.0,36.38,3294.0,Africa
India,IND,1953,395544000.0,37.272,1411.0,Asia
Iran,IRN,1953,18369000.0,40.88,2365.0,Asia
Senegal,SEN,1953,2671000.0,35.724000000000004,2354.0,Africa
Syria,SYR,1953,3691000.0,47.888999999999996,3107.0,Asia
Bulgaria,BGR,1953,7435000.0,62.813,3690.0,Europe
Palestine,PSE,1953,949000.0,46.692,891.0,Asia
Niger,NER,1953,2796000.0,34.51,1203.0,Africa
Panama,PAN,1953,929000.0,57.076,2062.0,North America
Mongolia,MNG,1953,823000.0,43.29600000000001,731.0,Asia
Liberia,LBR,1953,975000.0,32.739000000000004,803.0,Africa
Germany,DEU,1953,70930000.0,67.686,7230.0,Europe
El Salvador,SLV,1953,2327000.0,44.964,1465.0,North America
Greece,GRC,1953,7883000.0,65.812,3334.0,Europe
Rwanda,RWA,1953,2380000.0,40.294000000000004,648.0,Africa
Serbia,SRB,1953,7063000.0,59.349,1762.0,Europe
Australia,AUS,1953,8782000.0,69.53699999999999,13570.0,Oceania
Guatemala,GTM,1953,3413000.0,43.178000000000004,2077.0,North America
Colombia,COL,1953,12994000.0,52.315,3179.0,South America
Norway,NOR,1953,3367000.0,72.94,9108.0,Europe
United Kingdom,GBR,1953,50751000.0,69.59899999999999,9957.0,Europe
Austria,AUT,1953,6935000.0,66.655,5432.0,Europe
Canada,CAN,1953,14835000.0,69.197,13090.0,North America
Montenegro,MNE,1953,422000.0,59.886,2794.0,Europe
Singapore,SGP,1953,1178000.0,60.711999999999996,1907.0,Asia
Bangladesh,BGD,1953,40292000.0,40.928000000000004,1127.0,Asia
Spain,ESP,1953,28600000.0,64.983,4848.0,Europe
Nigeria,NGA,1953,39686000.0,33.97,1765.0,Africa
Brazil,BRA,1953,58999000.0,51.013999999999996,1660.0,South America
Ghana,GHA,1953,5413000.0,42.438,2487.0,Africa
Italy,ITA,1953,47737000.0,66.771,4698.0,Europe
Equatorial Guinea,GNQ,1953,236000.0,34.134,904.0,Africa
Democratic Republic of Congo,COD,1953,12944000.0,39.244,2182.0,Africa
Argentina,ARG,1953,18094000.0,62.876999999999995,7985.0,South America
North Macedonia,MKD,1953,1347000.0,55.386,1938.0,Europe
Tanzania,TZA,1953,8267000.0,41.261,1299.0,Africa
North Korea,PRK,1953,9957000.0,39.835,706.0,Asia
Djibouti,DJI,1953,66000.0,41.193999999999996,4469.0,Africa
Turkey,TUR,1953,23082000.0,41.196000000000005,2589.0,Europe
Turkey,TUR,1953,23082000.0,41.196000000000005,2589.0,Asia
Uruguay,URY,1953,2313000.0,66.169,7223.0,South America
Uganda,UGA,1954,5741000.0,40.952,1110.0,Africa
Haiti,HTI,1954,3450000.0,38.575,2799.0,North America
Myanmar,MMR,1954,19162000.0,38.037,588.0,Asia
United States,USA,1954,168736000.0,69.063,16513.0,North America
Cyprus,CYP,1954,521000.0,67.378,5016.0,Asia
Croatia,HRV,1954,3995000.0,62.018,3663.0,Europe
Togo,TGO,1954,1462000.0,36.327,966.0,Africa
Equatorial Guinea,GNQ,1954,238000.0,34.481,940.0,Africa
Barbados,BRB,1954,225000.0,57.937,5328.0,North America
Central African Republic,CAF,1954,1385000.0,33.464,1274.0,Africa
Lesotho,LSO,1954,754000.0,45.773999999999994,447.0,Africa
Jordan,JOR,1954,644000.0,47.766999999999996,2094.0,Asia
North Macedonia,MKD,1954,1371000.0,56.251999999999995,1980.0,Europe
Canada,CAN,1954,15245000.0,69.46300000000001,12630.0,North America
Cyprus,CYP,1954,521000.0,67.378,5016.0,Europe
Dominica,DMA,1954,54000.0,56.088,2692.0,North America
Laos,LAO,1954,1848000.0,41.376000000000005,650.0,Asia
Vietnam,VNM,1954,27370000.0,54.726000000000006,990.0,Asia
South Korea,KOR,1954,20864000.0,46.343,1414.0,Asia
Botswana,BWA,1954,455000.0,45.82,1304.0,Africa
Belgium,BEL,1954,8833000.0,68.417,8027.0,Europe
Gabon,GAB,1954,482000.0,37.625,4474.0,Africa
Japan,JPN,1954,87981000.0,64.005,3357.0,Asia
South Africa,ZAF,1954,14868000.0,45.708999999999996,5615.0,Africa
Morocco,MAR,1954,10163000.0,46.158,2751.0,Africa
Benin,BEN,1954,2287000.0,34.464,1194.0,Africa
Ecuador,ECU,1954,3852000.0,49.471000000000004,2803.0,South America
Sao Tome and Principe,STP,1954,58000.0,47.348,1183.0,Africa
Honduras,HND,1954,1723000.0,42.528,2039.0,North America
Nepal,NPL,1954,9159000.0,34.512,623.0,Asia
Bolivia,BOL,1954,3274000.0,40.025999999999996,1521.0,South America
Taiwan,TWN,1954,8877000.0,59.983000000000004,1773.0,Asia
Zimbabwe,ZWE,1954,3113000.0,50.317,2167.0,Africa
Sudan,SDN,1954,6373000.0,45.361000000000004,1881.0,Africa
Austria,AUT,1954,6943000.0,66.94,5945.0,Europe
Saudi Arabia,SAU,1954,3465000.0,42.673,5697.0,Asia
Senegal,SEN,1954,2738000.0,36.173,2362.0,Africa
Niger,NER,1954,2875000.0,34.565,1221.0,Africa
Mongolia,MNG,1954,839000.0,43.772,754.0,Asia
El Salvador,SLV,1954,2378000.0,45.667,1450.0,North America
Bosnia and Herzegovina,BIH,1954,2879000.0,55.298,619.0,Europe
Rwanda,RWA,1954,2450000.0,40.61,670.0,Africa
Iceland,ISL,1954,154000.0,72.631,9953.0,Europe
Italy,ITA,1954,48051000.0,67.197,4954.0,Europe
Guatemala,GTM,1954,3518000.0,43.68600000000001,2048.0,North America
Nigeria,NGA,1954,40371000.0,34.346,1895.0,Africa
Turkey,TUR,1954,23669000.0,41.675,2524.0,Europe
Turkey,TUR,1954,23669000.0,41.675,2524.0,Asia
Singapore,SGP,1954,1240000.0,61.556999999999995,2186.0,Asia
Hungary,HUN,1954,9769000.0,65.017,3238.0,Europe
China,CHN,1954,603052032.0,44.315,989.0,Asia
Cuba,CUB,1954,6424000.0,60.282,3803.0,North America
Sri Lanka,LKA,1954,8591000.0,55.937,1509.0,Asia
Indonesia,IDN,1954,75488000.0,42.783,1391.0,Asia
Montenegro,MNE,1954,433000.0,60.281000000000006,2815.0,Europe
Germany,DEU,1954,71233000.0,67.98100000000001,7784.0,Europe
Norway,NOR,1954,3399000.0,73.118,9370.0,Europe
Australia,AUS,1954,8970000.0,69.778,13912.0,Oceania
Djibouti,DJI,1954,68000.0,41.555,4603.0,Africa
Mexico,MEX,1954,31389000.0,52.24100000000001,2860.0,North America
Oman,OMN,1954,486000.0,37.439,1540.0,Asia
Romania,ROU,1954,17244000.0,61.342,1344.0,Europe
Bulgaria,BGR,1954,7498000.0,63.756,3583.0,Europe
Iran,IRN,1954,18823000.0,41.463,2301.0,Asia
Thailand,THA,1954,23061000.0,51.50899999999999,1168.0,Asia
Mozambique,MOZ,1954,6390000.0,35.931999999999995,496.0,Africa
Bangladesh,BGD,1954,41150000.0,41.63,1127.0,Asia
North Korea,PRK,1954,9972000.0,42.937,740.0,Asia
Democratic Republic of Congo,COD,1954,13223000.0,39.568000000000005,2241.0,Africa
Spain,ESP,1954,28818000.0,65.67,5069.0,Europe
Brazil,BRA,1954,60749000.0,51.42,1747.0,South America
Switzerland,CHE,1954,4900000.0,69.82600000000001,11157.0,Europe
Hong Kong,HKG,1954,2359000.0,63.928999999999995,4054.0,Asia
Nicaragua,NIC,1954,1460000.0,43.232,2038.0,North America
Malta,MLT,1954,314000.0,66.992,1843.0,Europe
Comoros,COM,1954,173000.0,39.202,959.0,Africa
Finland,FIN,1954,4192000.0,67.07,6592.0,Europe
Burundi,BDI,1954,2492000.0,39.479,882.0,Africa
Zambia,ZMB,1954,2570000.0,43.93600000000001,1218.0,Africa
Syria,SYR,1954,3798000.0,48.468999999999994,3434.0,Asia
Denmark,DNK,1954,4412000.0,71.46600000000001,9978.0,Europe
Paraguay,PRY,1954,1632000.0,62.794,1183.0,South America
Eswatini,SWZ,1954,297000.0,41.063,805.0,Africa
Tunisia,TUN,1954,3894000.0,39.24,1814.0,Africa
Namibia,NAM,1954,556000.0,41.846000000000004,3458.0,Africa
Mauritania,MRT,1954,719000.0,40.471,858.0,Africa
Panama,PAN,1954,954000.0,57.617,2183.0,North America
Iraq,IRQ,1954,6360000.0,40.188,5236.0,Asia
Puerto Rico,PRI,1954,2187000.0,65.328,5664.0,North America
Uruguay,URY,1954,2342000.0,66.35300000000001,7529.0,South America
Libya,LBY,1954,1215000.0,36.506,3178.0,Africa
Cameroon,CMR,1954,4623000.0,39.111,945.0,Africa
Madagascar,MDG,1954,4444000.0,37.047,1027.0,Africa
Colombia,COL,1954,13375000.0,53.163000000000004,3342.0,South America
Portugal,PRT,1954,8564000.0,60.92,3234.0,Europe
Cambodia,KHM,1954,4914000.0,40.63,621.0,Asia
Malawi,MWI,1954,3202000.0,35.143,987.0,Africa
Yemen,YEM,1954,4901000.0,29.333000000000002,1083.0,Asia
Pakistan,PAK,1954,39767000.0,39.187,1109.0,Asia
Sweden,SWE,1954,7220000.0,72.234,9888.0,Europe
Afghanistan,AFG,1954,8151000.0,29.35,2576.0,Asia
Mauritius,MUS,1954,554000.0,51.82,3401.0,Africa
Venezuela,VEN,1954,6483000.0,56.363,5024.0,South America
Liberia,LBR,1954,993000.0,32.955,828.0,Africa
Argentina,ARG,1954,18443000.0,63.354,8249.0,South America
Luxembourg,LUX,1954,303000.0,66.432,13441.0,Europe
Tanzania,TZA,1954,8494000.0,41.683,1369.0,Africa
Mali,MLI,1954,4920000.0,27.344,1234.0,Africa
Poland,POL,1954,26764000.0,63.074,3484.0,Europe
Peru,PER,1954,8626000.0,44.657,2276.0,South America
Malaysia,MYS,1954,6837000.0,56.144,2549.0,Asia
Chile,CHL,1954,7168000.0,55.074,5131.0,South America
Costa Rica,CRI,1954,1072000.0,56.742,3420.0,North America
Saint Lucia,LCA,1954,86000.0,51.657,2184.0,North America
Kenya,KEN,1954,6789000.0,43.198,1413.0,Africa
New Zealand,NZL,1954,2088000.0,70.10300000000001,11895.0,Oceania
Guinea,GIN,1954,3183000.0,33.474000000000004,1324.0,Africa
Chad,TCD,1954,2685000.0,36.439,1351.0,Africa
Slovenia,SVN,1954,1515000.0,66.421,4260.0,Europe
France,FRA,1954,43025000.0,68.009,8053.0,Europe
Cote d'Ivoire,CIV,1954,2920000.0,31.185,1843.0,Africa
Jamaica,JAM,1954,1520000.0,61.102,2982.0,North America
Lebanon,LBN,1954,1482000.0,61.108000000000004,10034.0,Asia
Gambia,GMB,1954,324000.0,30.665,1922.0,Africa
Trinidad and Tobago,TTO,1954,717000.0,58.992,5646.0,North America
India,IND,1954,402579008.0,37.859,1419.0,Asia
Cape Verde,CPV,1954,196000.0,47.828,1165.0,Africa
Guinea-Bissau,GNB,1954,568000.0,35.969,685.0,Africa
Egypt,EGY,1954,22612000.0,43.022,1471.0,Africa
Netherlands,NLD,1954,10570000.0,72.3,8709.0,Europe
Congo,COG,1954,893000.0,41.568000000000005,1272.0,Africa
Palestine,PSE,1954,969000.0,46.965,927.0,Asia
Seychelles,SYC,1954,39000.0,62.224,5606.0,Africa
Ethiopia,ETH,1954,19560000.0,34.718,695.0,Africa
Serbia,SRB,1954,7153000.0,59.835,1678.0,Europe
Sierra Leone,SLE,1954,2139000.0,29.410999999999998,1878.0,Africa
Burkina Faso,BFA,1954,4463000.0,31.658,1458.0,Africa
Ghana,GHA,1954,5569000.0,42.952,2726.0,Africa
Albania,ALB,1954,1383000.0,56.18,1654.0,Europe
Philippines,PHL,1954,21415000.0,57.647,1570.0,Asia
United Kingdom,GBR,1954,50891000.0,69.887,10400.0,Europe
Ireland,IRL,1954,2889000.0,67.744,5260.0,Europe
Israel,ISR,1954,1611000.0,69.255,4880.0,Asia
Dominican Republic,DOM,1954,2689000.0,47.162,1835.0,North America
Greece,GRC,1954,7948000.0,66.05199999999999,3316.0,Europe
Uganda,UGA,1955,5889000.0,41.507,1150.0,Africa
Mongolia,MNG,1955,855000.0,44.346000000000004,776.0,Asia
Turkey,TUR,1955,24271000.0,42.195,2663.0,Europe
Turkey,TUR,1955,24271000.0,42.195,2663.0,Asia
Benin,BEN,1955,2304000.0,34.949,1184.0,Africa
Brazil,BRA,1955,62534000.0,51.841,1856.0,South America
Mexico,MEX,1955,32351000.0,53.184,2986.0,North America
Belgium,BEL,1955,8887000.0,68.759,8453.0,Europe
Italy,ITA,1955,48336000.0,67.59,5310.0,Europe
Netherlands,NLD,1955,10710000.0,72.51100000000001,9298.0,Europe
China,CHN,1955,612241984.0,44.356,1062.0,Asia
Chad,TCD,1955,2735000.0,36.699,1380.0,Africa
Togo,TGO,1955,1474000.0,37.001,981.0,Africa
Jamaica,JAM,1955,1541000.0,61.945,3234.0,North America
Senegal,SEN,1955,2808000.0,36.6,2369.0,Africa
Malawi,MWI,1955,3271000.0,35.369,946.0,Africa
Nicaragua,NIC,1955,1508000.0,43.853,2185.0,North America
Bolivia,BOL,1955,3331000.0,40.303000000000004,1520.0,South America
Zimbabwe,ZWE,1955,3213000.0,50.754,2164.0,Africa
Bulgaria,BGR,1955,7561000.0,64.682,3801.0,Europe
New Zealand,NZL,1955,2136000.0,70.297,11791.0,Oceania
Saint Lucia,LCA,1955,86000.0,52.489,2239.0,North America
Bosnia and Herzegovina,BIH,1955,2936000.0,56.278,758.0,Europe
Myanmar,MMR,1955,19550000.0,38.961,654.0,Asia
Mozambique,MOZ,1955,6508000.0,36.554,517.0,Africa
Saudi Arabia,SAU,1955,3558000.0,43.162,5748.0,Asia
South Korea,KOR,1955,21515000.0,48.623999999999995,1494.0,Asia
Sao Tome and Principe,STP,1955,59000.0,47.806999999999995,1063.0,Africa
Namibia,NAM,1955,568000.0,42.618,3485.0,Africa
Morocco,MAR,1955,10503000.0,46.50899999999999,2764.0,Africa
Botswana,BWA,1955,463000.0,46.413999999999994,1290.0,Africa
Nepal,NPL,1955,9317000.0,34.576,629.0,Asia
Japan,JPN,1955,89018000.0,64.73899999999999,3631.0,Asia
Montenegro,MNE,1955,444000.0,60.74100000000001,3737.0,Europe
Madagascar,MDG,1955,4544000.0,37.533,1048.0,Africa
Luxembourg,LUX,1955,305000.0,66.753,14379.0,Europe
Israel,ISR,1955,1692000.0,69.493,5346.0,Asia
Panama,PAN,1955,981000.0,58.161,2176.0,North America
Lesotho,LSO,1955,767000.0,46.221000000000004,454.0,Africa
Libya,LBY,1955,1245000.0,36.914,3869.0,Africa
Argentina,ARG,1955,18789000.0,63.773,8681.0,South America
Afghanistan,AFG,1955,8271000.0,29.854,2579.0,Asia
Vietnam,VNM,1955,28147000.0,55.494,1014.0,Asia
Cape Verde,CPV,1955,197000.0,47.952,1171.0,Africa
Palestine,PSE,1955,988000.0,47.272,960.0,Asia
United Kingdom,GBR,1955,51064000.0,70.135,10779.0,Europe
Cameroon,CMR,1955,4707000.0,39.525,967.0,Africa
Pakistan,PAK,1955,40488000.0,40.287,1080.0,Asia
Romania,ROU,1955,17484000.0,61.787,1638.0,Europe
Portugal,PRT,1955,8626000.0,61.328,3317.0,Europe
Oman,OMN,1955,496000.0,38.342,1603.0,Asia
Sierra Leone,SLE,1955,2166000.0,29.798000000000002,1888.0,Africa
Uruguay,URY,1955,2373000.0,66.559,7495.0,South America
Philippines,PHL,1955,22177000.0,58.339,1642.0,Asia
Puerto Rico,PRI,1955,2196000.0,66.23899999999999,5860.0,North America
Paraguay,PRY,1955,1674000.0,62.906000000000006,1220.0,South America
Central African Republic,CAF,1955,1401000.0,33.938,1302.0,Africa
Kenya,KEN,1955,6988000.0,43.7,1461.0,Africa
Zambia,ZMB,1955,2645000.0,44.407,1160.0,Africa
Comoros,COM,1955,176000.0,39.548,969.0,Africa
Poland,POL,1955,27270000.0,63.996,3586.0,Europe
Albania,ALB,1955,1420000.0,57.007,1743.0,Europe
Trinidad and Tobago,TTO,1955,740000.0,59.586999999999996,5918.0,North America
Liberia,LBR,1955,1011000.0,33.164,834.0,Africa
Slovenia,SVN,1955,1527000.0,66.9,4610.0,Europe
Canada,CAN,1955,15674000.0,69.721,13245.0,North America
United States,USA,1955,171684992.0,69.263,17370.0,North America
Peru,PER,1955,8858000.0,45.117,2382.0,South America
Lebanon,LBN,1955,1532000.0,61.507,10644.0,Asia
Singapore,SGP,1955,1305000.0,62.352,2011.0,Asia
Malta,MLT,1955,314000.0,67.60600000000001,1929.0,Europe
Australia,AUS,1955,9166000.0,69.998,14300.0,Oceania
Cambodia,KHM,1955,5045000.0,40.775999999999996,594.0,Asia
Malaysia,MYS,1955,7039000.0,56.875,2497.0,Asia
Indonesia,IDN,1955,77273000.0,43.452,1408.0,Asia
Guatemala,GTM,1955,3625000.0,44.191,1995.0,North America
Greece,GRC,1955,8011000.0,66.339,3576.0,Europe
El Salvador,SLV,1955,2433000.0,46.376999999999995,1475.0,North America
Finland,FIN,1955,4238000.0,67.442,6850.0,Europe
Denmark,DNK,1955,4441000.0,71.675,9986.0,Europe
Spain,ESP,1955,29048000.0,66.318,5103.0,Europe
Dominica,DMA,1955,55000.0,56.657,2768.0,North America
Tanzania,TZA,1955,8730000.0,42.073,1366.0,Africa
Gabon,GAB,1955,484000.0,38.053000000000004,4610.0,Africa
Sudan,SDN,1955,6549000.0,45.875,1911.0,Africa
Taiwan,TWN,1955,9190000.0,60.968999999999994,1837.0,Asia
Iraq,IRQ,1955,6503000.0,41.599,4919.0,Asia
Ecuador,ECU,1955,3957000.0,50.059,2736.0,South America
Gambia,GMB,1955,330000.0,30.912,1916.0,Africa
Ghana,GHA,1955,5731000.0,43.458,2483.0,Africa
Democratic Republic of Congo,COD,1955,13518000.0,39.869,2284.0,Africa
Yemen,YEM,1955,4966000.0,29.397,1090.0,Asia
Ethiopia,ETH,1955,19947000.0,35.238,719.0,Africa
France,FRA,1955,43411000.0,68.45,8449.0,Europe
Croatia,HRV,1955,4030000.0,62.498999999999995,4300.0,Europe
Congo,COG,1955,911000.0,42.302,1294.0,Africa
Hong Kong,HKG,1955,2473000.0,64.48,4208.0,Asia
Honduras,HND,1955,1771000.0,43.083,2014.0,North America
Cuba,CUB,1955,6539000.0,60.87,3841.0,North America
Sri Lanka,LKA,1955,8778000.0,56.708999999999996,1556.0,Asia
Sweden,SWE,1955,7263000.0,72.446,10084.0,Europe
Switzerland,CHE,1955,4957000.0,70.10300000000001,11956.0,Europe
Costa Rica,CRI,1955,1110000.0,57.293,3608.0,North America
Iran,IRN,1955,19294000.0,42.047,2238.0,Asia
Djibouti,DJI,1955,70000.0,41.934,4631.0,Africa
Germany,DEU,1955,71537000.0,68.265,8728.0,Europe
Equatorial Guinea,GNQ,1955,240000.0,34.826,955.0,Africa
Cyprus,CYP,1955,530000.0,67.786,5023.0,Europe
Cyprus,CYP,1955,530000.0,67.786,5023.0,Asia
Hungary,HUN,1955,9828000.0,65.619,3539.0,Europe
Haiti,HTI,1955,3514000.0,39.214,2640.0,North America
Mauritania,MRT,1955,738000.0,41.097,881.0,Africa
Bangladesh,BGD,1955,42086000.0,42.303999999999995,1046.0,Asia
North Korea,PRK,1955,10087000.0,45.488,770.0,Asia
Thailand,THA,1955,23711000.0,52.00899999999999,1230.0,Asia
Tunisia,TUN,1955,3944000.0,39.597,1691.0,Africa
North Macedonia,MKD,1955,1392000.0,57.076,2392.0,Europe
Nigeria,NGA,1955,41086000.0,34.743,2054.0,Africa
Laos,LAO,1955,1891000.0,41.677,657.0,Asia
Mali,MLI,1955,4975000.0,27.54,1226.0,Africa
Seychelles,SYC,1955,39000.0,62.428000000000004,5582.0,Africa
Austria,AUT,1955,6953000.0,67.244,6519.0,Europe
Colombia,COL,1955,13775000.0,53.963,3326.0,South America
Norway,NOR,1955,3430000.0,73.258,9425.0,Europe
Iceland,ISL,1955,158000.0,72.837,10892.0,Europe
Burundi,BDI,1955,2537000.0,39.778,894.0,Africa
